seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
1000	0	0.692580827744678	0.6744186	0.001213987	17.59045	17.23651	-0.813926795412692
100	0	0.696708877733909	0.7296512	0.00112192	17.70546	17.35661	-0.915809621980156
101	0	0.740918786078691	0.7063953	0.001069749	17.96633	17.70946	-1.39124722292127
102	0	0.693662154511549	0.6569767	0.001600423	17.3246	17.09576	-0.533411026011513
103	0	0.663403363642283	0.6656977	0.001146897	17.71282	17.38809	-0.943183159839758
104	0	0.718589097540826	0.7209302	0.001349945	17.82197	17.52152	-1.71456489438158
105	0	0.673318308172748	0.6802326	0.001011073	17.68234	17.28233	-1.05769736930269
106	0	0.740696452092379	0.7732558	0.0008603994	18.06439	17.85076	-2.34046562441621
107	0	0.713902448141016	0.7238372	0.0005523233	17.74859	17.44683	-0.823441407548661
108	0	0.683894968451932	0.6540698	0.0009349018	17.65921	17.27829	-0.822254401679853
109	0	0.696842441288754	0.7761628	0.00229519	17.72965	17.41176	-1.04911121713613
10	0	0.708265438326634	0.6889535	0.001198301	17.66701	17.39272	-0.741577637160676
110	0	0.672960902238265	0.7412791	0.001077912	17.69504	17.40612	-1.00978606502448
111	0	0.746189224324189	0.7645349	0.00100311	17.83695	17.57385	-0.901902442105805
112	0	0.745495761325583	0.7848837	0.0007573225	17.85122	17.64073	-1.06489601764587
113	0	0.727049690810963	0.7354651	0.001135734	17.86474	17.67981	-1.23261457818445
114	0	0.743107769242488	0.7122093	0.0009272708	18.04203	17.72806	-1.5021421692458
115	0	0.667596073076129	0.5930233	0.001745781	17.62462	17.20434	-0.636453405828514
116	0	0.659125328809023	0.6482558	0.001894546	17.65609	17.33921	-0.775128698740984
117	0	0.682618175912649	0.6860465	0.002084754	17.8515	17.47468	-1.00768308715046
118	0	0.715563284000382	0.744186	0.001429192	17.86575	17.63925	-1.45961861608948
119	0	0.689049390540458	0.7325581	0.002059985	17.77482	17.45738	-0.869535398716252
11	0	0.725235244026408	0.7936047	0.001249059	17.9198	17.72941	-1.69682103965955
120	0	0.69183371916879	0.6976744	0.001466452	17.65655	17.32923	-1.13872145534165
121	0	0.669197395630181	0.6424419	0.001351941	17.57239	17.19218	-0.644982599869976
122	0	0.674830197333358	0.619186	0.001610558	17.68126	17.40371	-0.875356032790847
123	0	0.715194667526521	0.7906977	0.001025058	17.85272	17.65025	-1.29615538653609
124	0	0.673926705215126	0.6424419	0.001499463	17.61467	17.25257	-0.691518021709825
125	0	0.702501657116227	0.752907	0.0013982	17.73041	17.40563	-1.19116974643352
