seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
365	0	0.675009450945072	0.6598837	0.0005735532	17.53192	17.12043	-0.768813948190168
366	0	0.720881271827966	0.7383721	0.0007120108	17.73765	17.43303	-0.966567921085738
367	0	0.708857281506062	0.7354651	0.0006694217	17.64296	17.29661	-1.14952714213381
368	0	0.700663430173881	0.7383721	0.000988036	17.64848	17.30109	-1.16339627092666
369	0	0.681292166165076	0.6656977	0.0006346659	17.74743	17.36781	-1.00480260076578
36	0	0.719525075913407	0.7354651	0.0007582737	17.68259	17.27593	-1.0934403812905
370	0	0.733488613506779	0.6947674	0.0005832132	17.72811	17.35539	-1.00125354869516
371	0	0.726033214526251	0.7732558	0.0007109468	17.75455	17.45913	-1.07322485589135
372	0	0.705962062906474	0.7093023	0.0007626723	17.65419	17.2543	-0.971808182637051
373	0	0.656883258395828	0.630814	0.0006610824	17.42895	17.14704	-1.07410586334647
374	0	0.680307369702496	0.6976744	0.0006618053	17.64795	17.25521	-0.882951185462498
375	0	0.74096250042785	0.7209302	0.0004851341	17.70139	17.35653	-1.08776411006691
376	0	0.722422692552209	0.7093023	0.0009245038	17.67447	17.37415	-1.11601309604009
377	0	0.653996711340733	0.6453488	0.0007254612	17.33008	17.1268	-0.66133874984074
378	0	0.693095209565945	0.6395349	0.0009200132	17.58994	17.11325	-0.785599213702543
379	0	0.717614177148789	0.7180233	0.0008138756	17.6675	17.21546	-0.928979966936681
37	0	0.744029946788214	0.6947674	0.0009130221	17.77766	17.53084	-1.51962261083129
380	0	0.745223838672973	0.7412791	0.0006399154	17.72632	17.4006	-1.47632841772208
381	0	0.666686245542951	0.6889535	0.0008187771	17.62868	17.23348	-0.914068636639917
382	0	0.654633252322674	0.6686047	0.0005478393	17.61796	17.15485	-1.04311897207185
383	0	0.668810864072293	0.6540698	0.0008238235	17.50598	17.22508	-0.953439190838447
384	0	0.707027413649485	0.6889535	0.0004760132	17.69288	17.37785	-1.11050540195171
385	0	0.658877897053026	0.6540698	0.0006595389	17.40494	17.0279	-0.578856916577991
